score0_mean,GamestateNum,RunNum0,SetNum0,Deadwood0,Hitscore0,1A,2A,3A,4A,5A,6A,7A,8A,9A,10A,11A,12A,13A,1B,2B,3B,4B,5B,6B,7B,8B,9B,10B,11B,12B,13B,1C,2C,3C,4C,5C,6C,7C,8C,9C,10C,11C,12C,13C,1D,2D,3D,4D,5D,6D,7D,8D,9D,10D,11D,12D,13D,1A1B,1A1C,1A1D,1A2A,1B1C,1B1D,1B2B,1C1D,1C2C,1D2D,2A2B,2A2C,2A2D,2A3A,2B2C,2B2D,2B3B,2C2D,2C3C,2D3D,3A3B,3A3C,3A3D,3A4A,3B3C,3B3D,3B4B,3C3D,3C4C,3D4D,4A4B,4A4C,4A4D,4A5A,4B4C,4B4D,4B5B,4C4D,4C5C,4D5D,5A5B,5A5C,5A5D,5A6A,5B5C,5B5D,5B6B,5C5D,5C6C,5D6D,6A6B,6A6C,6A6D,6A7A,6B6C,6B6D,6B7B,6C6D,6C7C,6D7D,7A7B,7A7C,7A7D,7A8A,7B7C,7B7D,7B8B,7C7D,7C8C,7D8D,8A8B,8A8C,8A8D,8A9A,8B8C,8B8D,8B9B,8C8D,8C9C,8D9D,9A9B,9A9C,9A9D,9A10A,9B9C,9B9D,9B10B,9C9D,9C10C,9D10D,10A10B,10A10C,10A10D,10A11A,10B10C,10B10D,10B11B,10C10D,10C11C,10D11D,11A11B,11A11C,11A11D,11A12A,11B11C,11B11D,11B12B,11C11D,11C12C,11D12D,12A12B,12A12C,12A12D,12A13A,12B12C,12B12D,12B13B,12C12D,12C13C,12D13D,13A13B,13A13C,13A13D,13B13C,13B13D,13C13D,e1A,e2A,e3A,e4A,e5A,e6A,e7A,e8A,e9A,e10A,e11A,e12A,e13A,e1B,e2B,e3B,e4B,e5B,e6B,e7B,e8B,e9B,e10B,e11B,e12B,e13B,e1C,e2C,e3C,e4C,e5C,e6C,e7C,e8C,e9C,e10C,e11C,e12C,e13C,e1D,e2D,e3D,e4D,e5D,e6D,e7D,e8D,e9D,e10D,e11D,e12D,e13D
52.0,0,1,2,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0.24035322034714704,0.0,0.2125238846618103,0.0,0.2704158588459971,0.0,0.3613112871882382,0.16905235297960436,0.0,0.0,0.6114196659089489,0.0,0.2666238040847674,0.2521928466680425,0.2217950599776123,0.264097199709672,0.0,0.3305717046103259,0.3771207349273744,0.3428970406251893,0.24586344641284466,0.2213956181050048,0.0,0.5333243692877152,0.0,0.0,0.2663983416722128,0.21804531185333448,0.2284354166047419,0.0,0.0,0.2734653056255392,0.0,0.0,0.1892343522444785,0.21750718007674127,0.5411827892997321,0.0,0.0,0.2581536833239991,0.2301351009404161,0.26359459906027016,0.0,0.3132614520534148,0.3422389289531435,0.20635978624345894,0.0,0.0,0.15327036602175542,0.5923620588248393,0.0,0.0
54.0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04016864376746362,0.0,0.04047327885812591,0.045211749385217936,0.0873181318494734,0.0758200508621002,0.36218235977645497,0.6294600644183137,0.0,0.0,0.0,0.0,0.3586819530493442,0.04398316067992901,0.04152101947082293,0.048436799204130035,0.047064974402685714,0.05515641771512269,0.0,0.20598045443896745,1.0,0.0,0.0,0.0,0.0,0.0,0.034135387253680934,0.03437487691959025,0.0,0.038730316441112425,0.0,0.0,0.0,0.7246110435015362,0.0,0.4345935141872175,0.0,0.0,0.5399309487912881,0.0,0.0461051783326055,0.03931057464609716,0.05643315062931165,0.1169996727559568,0.18307096973661396,1.0,0.9042121189401856,0.2962639487769837,0.4175502169117958,0.0,0.06467569850408804,0.0
90.0,0,2,1,0,3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.058781783869818235,0.07225932528035728,0.0,0.11053529934627256,0.0,0.0,0.0,0.0,0.4770418048437167,0.7016633846394927,0.5479750663615524,0.08634430006283429,0.0828046313902783,0.1037191753454844,0.10215595885925424,0.09595760184306212,0.12152008392926808,0.1569848959363416,0.2056460612716708,0.3160414819881249,0.4277293669235495,0.4657636926725327,0.6375830701733752,0.4854759433635471,0.0869139478911014,0.08390606094958658,0.11192911603352876,0.10138883268191567,0.09857250148881266,0.12983565525093127,0.0,0.18265936100892907,0.19848445186173785,0.0,0.0,0.480518189850197,0.0,0.08853710044768598,0.08422612475251119,0.0,0.0,0.09195466767772026,0.0,0.0,0.2061149171334348,0.3029466275212081,0.4199427045011104,0.3993034715930037,0.5448797957084932,0.0
73.0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1949762205196335,0.19048426984392933,0.17769000097646706,0.15097322915554012,0.20959242221019364,0.21253343935064248,0.2549078631469423,0.2860401360046164,0.4216643488007892,0.3229590500311787,0.17258641174980252,0.0,0.0,0.18130435628586736,0.18821038513207555,0.19184822418731115,0.16312539081101993,0.21639828204752207,0.2443740245163785,0.0,0.0,0.3684641824315432,0.0,0.0,0.0,0.3738678106700393,0.19458582238313946,0.0,0.0,0.0,0.0,0.21014062511593284,0.2553048188566156,0.28176952438369085,0.4321226476773407,0.3381006917874309,0.5619126047750141,0.3355047576526481,0.40860689266615,0.1902338487543344,0.17363837474381194,0.15229836454450899,0.0,0.16398828679300034,0.19963044796435286,0.2288738402101076,0.2202675331834857,0.0,0.0,0.0,0.2237806252436359,0.3802993890302591
11.0,0,1,1,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.05712186609158356,0.14369391829619596,0.0,0.033907434294357615,0.0,0.03489517175350068,0.07866423096051244,0.302087673533206,0.5411178802161406,1.0,0.0,0.6222495940672388,0.7366680963525597,0.0,0.14309509422573474,0.0,0.03143765106612398,0.038726207390445605,0.0,0.07484448339432419,0.12989564446834964,0.1987408809346716,0.7131155506612739,0.21302218996146705,0.26193298176858804,0.6424503534054116,0.04455640219597218,0.13538158036771528,0.0,0.02884120742693053,0.04495246250232441,0.056412529115152224,0.09456083011830203,0.13064546477045882,0.0,0.0,0.0,0.0,0.5153743608122585,0.097808564544853,1.0,0.10641095876225236,0.0,0.0,0.04798609451515386,0.0784759965235032,0.1533128192010658,0.20520106030639465,0.0,0.0,0.0,0.0
59.0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2359333468330093,0.2270036220828797,0.2274884311058963,0.22151295827809506,0.17273628543276354,0.1958369619655081,0.2762830378373694,0.3380417365640473,0.3771648897151355,0.2274384981339939,0.0,0.0,0.0,0.2307378268883526,0.2357391720719824,0.20610651982359507,0.1782625009618744,0.0,0.0,0.18748133772388048,0.2458894004902825,0.2779782404435744,0.0,0.0,0.2169878313348887,0.4778765402338306,0.23189686280125585,0.2308732379986313,0.24461685647200865,0.22181658474400887,0.18070401160513835,0.2021556151468049,0.27696315777523234,0.3299780004874737,0.4217625852955879,0.2670993553102052,0.1850714306671605,0.0,0.0,0.0,0.0,0.0,0.2227563760071969,0.18226857547116387,0.20048034270785706,0.2739447251550889,0.0,0.0,0.0,0.0,0.4237575972604081,0.5968430655248428
53.0,0,0,3,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250735421648176,0.2416628230149897,0.19974286184887188,0.0,0.14881846161125706,0.0,0.5231591060904209,0.0,0.1603553251473918,0.0,0.0,0.21149174853728672,0.7474242193422157,0.25682330288959776,0.2665849250623089,0.0,0.21822004929715605,0.1934687125118436,0.28221157226473403,0.3201176204951248,0.0,0.0,0.0,0.0,0.0,0.5739248735036627,0.2627026359710637,0.2245138514789844,0.0,0.17619608588702254,0.0,0.34102798932239764,0.3866064768913015,0.0,0.0,0.12536909179000882,0.0,0.0,0.6670230408426093,0.27541123925849,0.2357257229632597,0.0,0.16335650378216046,0.0,0.0,0.4615346187927076,0.0,0.10146795933918876,0.0,0.10834048353166148,0.0,0.630656621935813
60.0,0,2,1,0,3,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.19456610107324945,0.3667247722597328,0.4245183929221459,1.0,0.3925081428300535,0.0,0.0,0.0,0.0,0.11198315145105353,0.0,0.0,0.4388514515109806,0.18704247978365532,0.19421188781155813,0.1613614537966043,0.4695673697759896,0.19998054739194385,0.2004065794013582,0.2393943047307389,0.0,0.0,0.20324212898989352,0.0,0.08166094536205494,0.0,0.20509292173801108,0.18269262984505505,0.17702889839529196,0.4685060124219682,0.13840360183896952,0.0,0.0,0.10183181627001203,0.0,0.22230583198014106,0.0,0.0,0.0,0.18618850756346828,0.18994565479409573,0.16639990189749335,0.4816264186189363,0.19449419546794752,0.2154470341189362,0.288969709245013,0.1862931623765072,0.0,0.3573372512654945,0.2309123433010929,0.13957813096544636,0.4710949578978004
50.0,0,1,2,0,4,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1299998468897855,0.0,0.0,0.0,0.0,0.28376706097676435,0.3985107563096257,0.2844290011287253,0.4681194211874695,0.2009036026316749,0.0,0.0,0.2978128108562757,0.15399117987877844,0.13705751003950828,0.1264499400128269,0.0,0.14832488548902314,0.2079244557371384,0.25062203843666625,0.0,0.2513527739076308,0.0,0.0,0.6761649279151439,0.3232565047599219,0.15364476959777765,0.0,0.132568868480596,0.13307754777452965,0.20408475990992134,0.2501381970855349,0.3872485572262112,0.0,0.3494281329890908,0.0,0.0,0.4764512235289114,0.0,0.13493281511655034,0.13025084257190042,0.1450632358324779,0.11387511968381175,0.19708147078165816,0.0,0.3569491356974484,0.0,0.3930761173437312,0.0,0.5503974085402963,0.6289204878968664,0.0
52.0,0,2,3,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17975034186139133,0.2309930872246821,0.18347313655019426,0.0,0.5055361779226478,0.26453182129369024,0.0,0.0,0.0,0.4708212127078946,0.0,0.0,0.37191815426817215,0.1794283416345115,0.2089955434552234,0.16268806019702858,0.0,0.4572079487376054,0.0,0.3872763409983926,0.16946792075055256,0.0,0.0,0.0,0.0,0.0,0.17657472034736355,0.2242896708837521,0.30465060221034856,0.25405173904159584,1.0,0.5084633413788796,0.23942705403750925,0.0,0.0,0.0,0.0,0.5151977968571412,0.0,0.0,0.19343834102724086,0.20005877945895773,0.0,0.4056988499641749,0.12781593523176102,0.0,0.0,0.0,0.0,0.16482616662366642,0.8056708741529335,0.0
64.0,0,2,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10126221841250052,0.1282172281083084,0.10853515293819926,0.0,0.12321878024618167,0.15093097181108145,0.16233157599720965,0.23429936768387224,0.0,0.0,0.3991224273744545,0.3595100999840527,0.6305909286711164,0.0964580929400896,0.13287162782158865,0.13793002426848233,0.11697090637301978,0.15546739264790935,0.0,0.20254334679164188,0.2661283043576618,0.28970518660575395,0.37033594075634857,0.4633561887021339,0.3839733512220792,0.6835251004828399,0.08566824921210359,0.12332750577991684,0.12214089195538815,0.08857218008039221,0.0,0.0,0.0,0.0,0.18878289305437007,0.0,0.0,0.2387315969775525,0.6785246155754008,0.0,0.1173173694698164,0.11292583578042585,0.11623799432470573,0.15290415965728085,0.16784632990514026,0.0,0.0,0.0,0.0,0.342600136651309,0.0,0.6326908098989759
61.0,0,2,1,9,3,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0.1366977777597601,0.0,0.0,0.0,0.15600655702253846,0.15197795969359498,0.15847364610359474,0.0,0.0,0.3717533230809013,0.0,0.0,0.0,0.1304925821296844,0.0,0.0,0.1109929552715973,0.1581187144707304,0.17559707764564758,0.2316374100197183,0.2034792706326612,0.4234376910478709,0.0,0.5046760423838331,0.6167140927360029,0.0,0.12312079151773475,0.109548571290676,0.130690850781464,0.1128676181937736,0.16582458491299285,0.218285645314109,0.2008390491306887,0.24456596321286514,0.4865675400284667,0.4384244165155871,0.34757902163678395,0.0,0.0,0.12822280760973798,0.11486218216617715,0.10367780867045892,0.0,0.1209076217153328,0.18082780497199727,0.21610504028793745,0.2548167265239261,0.4694871867894909,0.4996811320443358,0.4282060034832097,0.5507616772724565,0.0
81.0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11485917703548827,0.0,0.09868993003106503,0.13243762070497686,0.17253704549453822,0.13146249842606922,0.12656086398526328,0.0,0.33175112157991354,0.0,0.5119386521988271,0.32006944753341804,0.6477542031069239,0.12953771795030986,0.0,0.11424741442848832,0.1326834075220467,0.13484309233839012,0.15154117397218886,0.0,0.14746397743598816,0.3962643792834608,0.0,0.38296225714714704,0.0,0.6246008581208647,0.0,0.0,0.0,0.0,0.15482083809674646,0.1802285887300596,0.17010895217835306,0.19864819725841654,0.4673295367509917,0.0,0.6190566156989011,0.3695275898552801,0.0,0.12356639855086768,0.0,0.10502847804440124,0.1334762341417625,0.1613228792729163,0.14961722894084528,0.15135422696629114,0.0,0.4641993358065609,0.0,0.0,0.0,0.6386522971800646
52.0,0,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.17938927748697556,0.17864475129663632,0.15898472748158388,0.12355568148545615,0.0,0.18842625789860776,0.25650458323839964,0.34984205400628343,0.4321140922285818,0.229228155554666,0.0,0.5527284622503598,0.0,0.17121810322499922,0.18276884779784466,0.18382059210523768,0.14595527568372088,0.15394826476110926,0.2309300985756614,0.2762401913504865,0.0,0.0,0.0,0.0,0.3993512035380409,0.5356011422319,0.17770750101775595,0.17276890033445394,0.1435277590277792,0.0,0.11918432256435366,0.2106367525267391,0.2615317084046538,0.3423975982296117,0.3902024356880642,0.0,0.5983948653711967,0.5050421412179014,0.0,0.15518924934967515,0.16864969958279075,0.0,0.1101991356004037,0.0,0.2423941397546962,0.221160859912608,0.2911267923540277,0.0,0.0,0.24214591651071704,0.0,0.0
50.0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.07051855311650103,0.10510092028488402,0.11132410789799284,0.10205177962215968,0.09118642543334132,0.1139756589474909,0.0,0.5645853915295389,0.2386100630290729,0.0,0.4533642641791858,0.0,0.6539376649119948,0.0,0.0,0.06797727799508042,0.0,0.0813829392315495,0.16186446768364618,0.11027896924303446,0.570676556442556,0.0,0.0,0.32197606943744383,0.0,0.4331004058186384,0.0,0.07914945919717492,0.07699445743329933,0.06273279677124,0.0,0.13085095179758072,0.11766904335838348,0.4998663478526152,0.21443698133704228,0.0,0.0,0.0,0.0,0.06658403994424045,0.0997504312256124,0.0,0.0,0.0,0.0,0.458121860034947,1.0,0.5537497402626582,0.0,0.0,0.3934935179012413,0.7452264388951547
52.0,0,3,3,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.04883659005521632,0.04075551302419045,0.04886378382928118,0.01869676005543953,0.0,0.071000700674395,0.10671016891827108,0.13919894186533607,0.2740970304631405,0.0,0.0,0.0,0.8300304147855749,0.05328725136350355,0.04272651615281423,0.04341783094864417,0.0,0.04487190748315971,0.08376875483323985,0.13454567144806287,0.18336295785101608,0.3515564510710734,0.0,0.0,0.7528229865328024,0.9190309867332436,0.0,0.0,0.03373716381911582,0.0,0.042933062038292336,0.08358431387464177,0.1572550141908218,0.15438263257567114,0.3561816509496057,0.0,0.0,0.0,0.9011089996652168,0.05117446344933409,0.05166122078720515,0.04285722197568408,0.0,0.03973117228957025,0.07721425772505792,0.10949933415245056,0.0,0.0,0.0,0.0,0.0,0.0
68.0,0,2,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12402086233691945,0.11362777557186875,0.0,0.1147494739923529,0.10676280143394518,0.19619595167772572,0.23605115497982554,0.0,0.5051663366706408,0.28764034584487946,0.0,0.0,0.6099817701151764,0.15259920571938926,0.0,0.0,0.0,0.12553450182365178,0.19094041966098405,0.2305004937539885,0.0,0.39957558954911604,0.0,0.3833822509492101,0.34124465275735244,0.6118743922484148,0.14832346269205407,0.1419071859020328,0.12035439035096752,0.0,0.1371253756502929,0.0,0.2315717785106079,0.0,0.3918254751215346,0.0,0.0,0.0,0.477855833304329,0.16584006261892315,0.13695266016457092,0.1080768302369184,0.11437258105547472,0.0,0.16502571284693274,0.22684054742026835,0.0,0.4952965416750504,0.32895423669453616,0.5956245880711429,0.3616852051701669,0.0
